flare_id,duration,att_in,peak_UTC,LC0_BKG,_id,GOES_class,GOES_flux,goes_estimated_min_class,goes_estimated_max_class,goes_estimated_mean_class,goes_estimated_min_flux,goes_estimated_max_flux,goes_estimated_mean_flux,CFL_X_arcsec,CFL_Y_arcsec,start_UTC,end_UTC,LC0_PEAK_COUNTS_4S,LC0_BKG_COUNTS_4S,LC1_PEAK_COUNTS_4S,LC1_BKG_COUNTS_4S,LC2_PEAK_COUNTS_4S,LC2_BKG_COUNTS_4S,LC3_PEAK_COUNTS_4S,LC3_BKG_COUNTS_4S,LC4_PEAK_COUNTS_4S,LC4_BKG_COUNTS_4S,filenames
2507191911,3116,False,2025-07-19T19:11:02.929,189.39999999999998,82738,C1.5,1.4599418136640452e-06,C1,C2,C1,-5.999788405696462,-5.668419017316251,-5.840461311506357,,,2025-07-19T19:07:18.928,2025-07-19T19:59:14.934,3711,303.0,271,41.0,123,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250719T175501-20250719T235517_V02_2507136691-58733.fits
2507192301,1268,False,2025-07-19T23:01:46.954,189.39999999999998,82745,C4.4,4.4206667553226e-06,B5,B10,B7,-6.29677176145818,-6.01956955507459,-6.164528258266384,,,2025-07-19T22:55:38.954,2025-07-19T23:16:46.956,1087,303.0,135,41.0,75,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250719T175501-20250719T235517_V02_2507136691-58733.fits
2507200750,1116,False,2025-07-20T07:50:43.013,190.43775428386485,82757,C7.1,7.105019449227257e-06,B7,C2,C1,-6.12896853083816,-5.819886486045655,-5.980785108441907,,,2025-07-20T07:42:43.012,2025-07-20T08:01:19.014,2175,303.0,247,41.0,83,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250720T055503-20250720T115514_V02_2507138134-58735.fits
2507200931,3316,False,2025-07-20T09:31:11.024,190.43775428386485,82759,C1.9,1.946843212863314e-06,C1,C3,C2,-5.911285217976053,-5.565540362368555,-5.744770390172304,,,2025-07-20T09:03:27.027,2025-07-20T09:58:43.027,5375,303.0,367,41.0,107,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250720T055503-20250720T115514_V02_2507138134-58735.fits
2507201636,976,False,2025-07-20T16:36:43.071,200.32222830630417,82771,C2.0,2.0297750324971275e-06,B6,C1,B8,-6.223708665674614,-5.932155854942799,-6.084289860308706,,,2025-07-20T16:33:23.071,2025-07-20T16:49:39.073,1471,303.0,247,41.0,83,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250720T115514-20250720T175511_V02_2507138574-58736.fits
2507201728,236,False,2025-07-20T17:28:43.077,270.61760117327566,82772,C1.8,1.833154328778619e-06,B7,C2,C1,-6.129970453914077,-5.821068118133596,-5.981876886023836,,,2025-07-20T17:27:47.077,2025-07-20T17:31:43.078,2175,303.0,151,41.0,67,49.0,607,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250720T115514-20250720T175511_V02_2507138574-58736.fits
2507201759,612,False,2025-07-20T17:59:43.081,212.43125109005163,82773,C1.8,1.7718615481499e-06,B5,C1,B7,-6.270681870376978,-5.988263245054763,-6.135830157715871,,,2025-07-20T17:54:19.080,2025-07-20T18:04:31.081,1215,303.0,123,41.0,75,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250720T175511-20250720T235508_V02_2507132889-58737.fits
2507201910,3560,False,2025-07-20T19:10:43.089,213.61225817693534,82775,C1.7,1.6876246036190423e-06,C2,C6,C4,-5.611061954674999,-5.220747270043101,-5.42226221235905,,,2025-07-20T18:43:51.086,2025-07-20T19:43:11.092,17407,303.0,927,41.0,123,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250720T175511-20250720T235508_V02_2507132889-58737.fits
2507202023,372,False,2025-07-20T20:23:51.097,213.61225817693534,82777,C1.3,1.2661151913562207e-06,B5,B10,B7,-6.29873252243727,-6.021926724385581,-6.166687223411427,,,2025-07-20T20:22:11.096,2025-07-20T20:28:23.097,1087,303.0,123,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250720T175511-20250720T235508_V02_2507132889-58737.fits
2507202045,392,False,2025-07-20T20:45:51.099,213.61225817693534,82778,C1.3,1.3002244259041618e-06,B5,B10,B7,-6.298766837048986,-6.021967981970713,-6.166725009509849,,,2025-07-20T20:44:03.099,2025-07-20T20:50:35.100,1087,303.0,183,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250720T175511-20250720T235508_V02_2507132889-58737.fits
2507202307,4420,False,2025-07-20T23:07:47.115,213.61225817693534,82781,C2.9,2.902607548094238e-06,B10,C2,C1,-6.0200829095508865,-5.692106190439534,-5.862452149995211,,,2025-07-20T22:07:27.108,2025-07-20T23:21:07.116,3455,303.0,247,41.0,75,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250720T175511-20250720T235508_V02_2507132889-58737.fits
2507210806,2320,False,2025-07-21T08:06:02.875,193.15694222631353,82801,C1.6,1.5509930335610989e-06,B9,C2,C1,-6.059483597168785,-5.738204630800388,-5.905201713984586,,,2025-07-21T07:55:38.874,2025-07-21T08:34:18.878,2943,303.0,215,41.0,91,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250721T060004-20250721T120012_V02_2507215516-58939.fits
2507211219,772,False,2025-07-21T12:19:42.803,193.15694222631353,82810,C1.5,1.5072948826855281e-06,B5,C1,B7,-6.272456483478807,-5.990389313957832,-6.137780498718319,,,2025-07-21T12:17:18.803,2025-07-21T12:30:10.804,1215,303.0,123,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250721T120012-20250721T180013_V02_2507211841-58940.fits
2507211325,1016,False,2025-07-21T13:25:02.810,187.5203613351539,82813,C1.4,1.3797197198073263e-06,B5,B10,B7,-6.3003493266521575,-6.023870869830321,-6.16846769824124,,,2025-07-21T13:22:10.810,2025-07-21T13:39:06.812,1087,303.0,115,41.0,75,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250721T120012-20250721T180013_V02_2507211841-58940.fits
2507212008,2320,False,2025-07-21T20:08:58.855,187.5203613351539,82825,C2.5,2.4757491701166146e-06,B6,C1,B8,-6.248619193587283,-5.961870599162188,-6.111602496374736,,,2025-07-21T19:38:22.852,2025-07-21T20:17:02.856,1343,303.0,107,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250721T180013-20250722T000011_V02_2507211870-58941.fits
2507212057,4912,False,2025-07-21T20:57:42.860,187.5203613351539,82826,C2.8,2.824894181685522e-06,B8,C2,C1,-6.106457430538659,-5.793367299721641,-5.956269965130151,,,2025-07-21T20:25:34.857,2025-07-21T21:47:26.866,2431,303.0,151,41.0,67,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250721T180013-20250722T000011_V02_2507211870-58941.fits
2507212310,568,False,2025-07-21T23:10:22.876,187.5203613351539,82829,C2.2,2.222626790171489e-06,B5,B9,B7,-6.301298335654211,-6.025012215926882,-6.169512875790546,,,2025-07-21T23:08:30.875,2025-07-21T23:17:58.876,1087,303.0,183,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250721T180013-20250722T000011_V02_2507211870-58941.fits
2507220245,1328,False,2025-07-22T02:45:34.900,187.5203613351539,82835,C1.6,1.6225652643697686e-06,C2,C4,C2,-5.796217335022105,-5.432694877094363,-5.620813706058233,,,2025-07-22T02:38:26.899,2025-07-22T03:00:34.901,8703,303.0,863,41.0,135,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250722T000011-20250722T060017_V02_2507217579-58942.fits
2507220357,2052,False,2025-07-22T03:57:34.907,187.5203613351539,82837,C1.4,1.3729087413594243e-06,B5,B9,B7,-6.30176995894481,-6.025579478700367,-6.170032318822589,,,2025-07-22T03:35:22.905,2025-07-22T04:09:34.908,1087,303.0,99,41.0,75,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250722T000011-20250722T060017_V02_2507217579-58942.fits
2507220426,696,False,2025-07-22T04:26:02.910,187.5203613351539,82838,C1.3,1.2658753121286281e-06,B8,C2,C1,-6.083487958824852,-5.766364891540257,-5.9312840251825545,,,2025-07-22T04:20:02.910,2025-07-22T04:31:38.911,2687,303.0,335,41.0,91,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250722T000011-20250722T060017_V02_2507217579-58942.fits
2507220804,836,False,2025-07-22T08:04:38.935,187.5203613351539,82846,C2.8,2.811561898852233e-06,C2,C4,C2,-5.820262700601557,-5.460377062080035,-5.646677481340795,,,2025-07-22T08:00:54.934,2025-07-22T08:14:50.936,7935,303.0,799,41.0,135,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250722T060017-20250722T120000_V02_2507215543-58943.fits
2507220826,3612,False,2025-07-22T08:26:50.937,187.5203613351539,82847,C1.5,1.5242189874697942e-06,M2,M5,M3,-4.808607319488433,-4.319746762301911,-4.570534640895172,,,2025-07-22T08:20:46.936,2025-07-22T09:20:58.843,253951,303.0,31743,41.0,5375,49.0,1727,607.0,431,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250722T060017-20250722T120000_V02_2507215543-58943.fits
2507221007,2300,False,2025-07-22T10:07:26.848,187.5203613351539,82850,C2.7,2.675473979252274e-06,B8,C2,C1,-6.084146679362779,-5.7671384920734665,-5.932000185718123,,,2025-07-22T09:55:38.847,2025-07-22T10:33:58.851,2687,303.0,303,41.0,151,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250722T060017-20250722T120000_V02_2507215543-58943.fits
2507221203,1632,False,2025-07-22T12:03:10.861,187.5203613351539,82857,C1.3,1.3159683476260398e-06,C7,M2,M1,-5.12938609708984,-4.677180135364164,-4.909640716227003,,,2025-07-22T11:57:46.860,2025-07-22T12:24:58.863,94207,303.0,10751,41.0,1215,49.0,735,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250722T115450-20250722T121949_V02_2507226408-60290.fits
2507221624,3156,False,2025-07-22T16:24:42.790,189.63232640231345,82863,C2.5,2.48336482400191e-06,C1,C2,C2,-5.969457184514677,-5.633086267759991,-5.807629326137334,,,2025-07-22T15:52:46.890,2025-07-22T16:45:22.792,4351,303.0,863,41.0,303,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250722T120000-20250722T180014_V02_2507215005-58944.fits
2507230052,4136,False,2025-07-23T00:52:46.746,190.83640151776652,82884,C1.4,1.375650299451081e-06,B5,C1,B7,-6.2761705725722505,-5.994840527427841,-6.141863150000046,,,2025-07-23T00:08:02.742,2025-07-23T01:16:58.749,1215,303.0,123,41.0,67,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250723T000002-20250723T060001_V02_2507216802-58946.fits
2507230133,600,False,2025-07-23T01:33:42.751,190.83640151776652,82885,C1.5,1.5290746659957222e-06,B10,C2,C1,-6.008929709921581,-5.679083810120338,-5.85036436002096,,,2025-07-23T01:30:26.751,2025-07-23T01:40:26.752,3711,303.0,671,41.0,335,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250723T000002-20250723T060001_V02_2507216802-58946.fits
2507230235,1348,False,2025-07-23T02:35:54.758,190.83640151776652,82887,C2.1,2.0703489553852705e-06,C1,C3,C2,-5.943770783739499,-5.603226330189417,-5.779856156964458,,,2025-07-23T02:31:10.757,2025-07-23T02:53:38.760,4863,303.0,671,41.0,183,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250723T000002-20250723T060001_V02_2507216802-58946.fits
2507230419,2012,False,2025-07-23T04:19:10.769,190.83640151776652,82891,C1.4,1.3955933582110447e-06,C2,C4,C3,-5.771414784139914,-5.404181524594191,-5.594155754367052,,,2025-07-23T04:14:26.769,2025-07-23T04:47:58.773,9727,303.0,1599,41.0,399,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250723T000002-20250723T060001_V02_2507216802-58946.fits
2507230531,256,False,2025-07-23T05:31:14.778,190.83640151776652,82893,C1.2,1.2159830475866329e-06,B5,B9,B7,-6.3043558083182925,-6.028690356599773,-6.1728806824590325,,,2025-07-23T05:29:58.777,2025-07-23T05:34:14.778,1087,303.0,215,41.0,107,49.0,607,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250723T000002-20250723T060001_V02_2507216802-58946.fits
2507230559,960,False,2025-07-23T05:59:02.781,190.83640151776652,82894,C1.8,1.7926087139130686e-06,C1,C2,C2,-5.993459685596781,-5.661039982614415,-5.8336074341055975,,,2025-07-23T05:53:46.780,2025-07-23T06:09:46.782,3967,303.0,399,41.0,91,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250723T000002-20250723T060001_V02_2507216802-58946.fits
2507230640,656,False,2025-07-23T06:40:50.785,187.26666666666662,82895,C1.3,1.2697917100013e-06,C3,C9,C5,-5.473136612381849,-5.064078101224783,-5.2749649568033155,,,2025-07-23T06:39:02.785,2025-07-23T06:49:58.786,29695,303.0,4351,41.0,1983,49.0,1087,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250723T060001-20250723T120000_V02_2507216143-58947.fits
2507230932,2356,False,2025-07-23T09:32:42.805,187.26666666666662,82903,C1.0,9.95581217466679e-07,C1,C3,C2,-5.944675987238566,-5.6042776714177425,-5.780834429328154,,,2025-07-23T09:27:54.804,2025-07-23T10:07:10.813,4863,303.0,927,41.0,543,49.0,735,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250723T060001-20250723T120000_V02_2507216143-58947.fits
2507231102,1216,False,2025-07-23T11:02:14.814,187.26666666666662,82907,C1.1,1.0504111287445994e-06,C1,C3,C2,-5.898144598950218,-5.550319975578543,-5.730589887264381,,,2025-07-23T10:53:22.813,2025-07-23T11:13:38.816,5887,303.0,495,41.0,151,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250723T060001-20250723T120000_V02_2507216143-58947.fits
2507231122,1140,False,2025-07-23T11:22:14.817,187.26666666666662,82908,B9.9,9.9349642823654e-07,C1,C2,C2,-5.97187585320611,-5.635900812114834,-5.810245932660472,,,2025-07-23T11:18:50.816,2025-07-23T11:37:50.818,4351,303.0,543,41.0,167,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250723T060001-20250723T120000_V02_2507216143-58947.fits
2507231202,2692,False,2025-07-23T12:02:34.821,187.26666666666662,82911,C1.1,1.0848920055650524e-06,C2,C4,C3,-5.772510545163311,-5.40544037548022,-5.595333060321766,,,2025-07-23T11:54:06.820,2025-07-23T12:38:58.825,9727,303.0,1087,41.0,151,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250723T120000-20250723T180009_V02_2507214785-58948.fits
2507231438,256,False,2025-07-23T14:38:42.838,187.26666666666662,82915,C1.0,1.0374147905167774e-06,C2,C5,C3,-5.663089263980291,-5.2801001414952955,-5.477952302737793,,,2025-07-23T14:37:02.838,2025-07-23T14:41:18.839,14847,303.0,1983,41.0,863,49.0,863,607.0,303,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250723T120000-20250723T180009_V02_2507214785-58948.fits
2507232041,1588,False,2025-07-23T20:41:14.879,189.03194674077645,82931,C1.1,1.1044264738302445e-06,C1,C3,C2,-5.878892417813048,-5.528044750397522,-5.709826184105284,,,2025-07-23T20:35:14.878,2025-07-23T21:01:42.881,6399,303.0,1087,41.0,303,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250723T180009-20250724T000003_V02_2507210796-58949.fits
2507232152,1092,False,2025-07-23T21:52:38.886,189.03194674077645,82933,B9.2,9.188296417050879e-07,B7,C1,B9,-6.17634051306872,-5.8758837474856564,-6.032469730277187,,,2025-07-23T21:43:30.885,2025-07-23T22:01:42.888,1855,303.0,215,41.0,75,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250723T180009-20250724T000003_V02_2507210796-58949.fits
2507232305,3028,False,2025-07-23T23:05:38.895,189.03194674077645,82938,C1.3,1.3211638361099176e-06,B8,C2,C1,-6.0885882380420595,-5.772355837386663,-5.936829637714361,,,2025-07-23T22:43:42.892,2025-07-23T23:34:10.898,2687,303.0,247,41.0,75,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250723T180009-20250724T000003_V02_2507210796-58949.fits
2507240131,2560,False,2025-07-24T01:31:18.911,189.03194674077645,82941,C2.0,1.96356972992362e-06,B7,C1,B10,-6.1609128391493275,-5.857617670887519,-6.015622855018423,,,2025-07-24T01:14:50.909,2025-07-24T01:57:30.914,1983,303.0,247,41.0,83,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250724T000003-20250724T060005_V02_2507210340-58950.fits
2507240315,2324,False,2025-07-24T03:15:54.922,189.03194674077645,82944,C1.1,1.1015069958375534e-06,C1,C2,C2,-5.973964997310826,-5.638332303590184,-5.812506250450505,,,2025-07-24T03:00:02.921,2025-07-24T03:38:46.925,4351,303.0,671,41.0,135,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250724T000003-20250724T060005_V02_2507210340-58950.fits
2507240535,4896,False,2025-07-24T05:35:26.938,189.03194674077645,82947,C8.1,8.136862561514135e-06,C1,C3,C2,-5.9006805803084115,-5.553256281015117,-5.733326030661765,,,2025-07-24T04:49:26.933,2025-07-24T06:11:02.942,5887,303.0,247,41.0,75,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250724T000003-20250724T060005_V02_2507210340-58950.fits
2507241725,5744,False,2025-07-24T17:25:54.917,189.03001981670278,82962,C4.4,4.418674507178366e-06,B8,C2,C1,-6.1146028791036855,-5.802956559432948,-5.965137319268316,,,2025-07-24T16:43:58.913,2025-07-24T18:19:42.923,2431,303.0,135,41.0,75,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250724T120007-20250724T180005_V02_2507218671-58952.fits
2507251357,1008,False,2025-07-25T13:57:43.054,189.03001981670278,82993,C1.1,1.08835604351043e-06,C6,M2,C9,-5.262702751058216,-4.826692034021518,-5.051054992539867,,,2025-07-25T13:49:27.053,2025-07-25T14:06:15.055,63487,303.0,5375,41.0,367,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250725T115959-20250725T180017_V02_2507211264-58956.fits
2507252016,1772,False,2025-07-25T20:16:47.098,189.211147938178,83009,B9.3,9.270016221307742e-07,C1,C3,C2,-5.9062299356644195,-5.559683385531297,-5.739314260597857,,,2025-07-25T20:06:07.097,2025-07-25T20:35:39.100,5887,303.0,543,41.0,99,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250725T180017-20250726T000017_V02_2507211412-58957.fits
2507252320,1368,False,2025-07-25T23:20:19.118,189.211147938178,83012,B8.1,8.126484090098529e-07,C3,C8,C5,-5.525209905956395,-5.123118452845954,-5.330521779401174,,,2025-07-25T23:13:11.118,2025-07-25T23:35:59.120,25599,303.0,1983,41.0,431,49.0,735,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250725T180017-20250726T000017_V02_2507211412-58957.fits
2507260147,1684,False,2025-07-26T01:47:39.135,189.211147938178,83019,C1.1,1.1033544069505297e-06,C2,C4,C3,-5.756259875230468,-5.386778931885807,-5.577877003558138,,,2025-07-26T01:34:03.134,2025-07-26T02:02:07.137,10751,303.0,735,41.0,99,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T000017-20250726T060001_V02_2507210524-58958.fits
2507260435,1500,False,2025-07-26T04:35:59.154,189.211147938178,83027,B9.2,9.241633165402163e-07,B5,B9,B7,-6.312159170005859,-6.038084826439297,-6.181479598222578,,,2025-07-26T04:30:07.153,2025-07-26T04:55:07.156,1087,303.0,135,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T000017-20250726T060001_V02_2507210524-58958.fits
2507260522,816,False,2025-07-26T05:22:43.159,189.211147938178,83029,B7.6,7.598859497193189e-07,C1,C2,C2,-5.954095612955839,-5.6152220624529905,-5.791016437704415,,,2025-07-26T05:20:23.159,2025-07-26T05:33:59.160,4863,303.0,1087,41.0,495,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T000017-20250726T060001_V02_2507210524-58958.fits
2507260629,1300,False,2025-07-26T06:29:07.166,189.211147938178,83032,B7.8,7.758310403005453e-07,B8,C2,C1,-6.074266493162191,-5.7555399384155725,-5.921260815788882,,,2025-07-26T06:16:59.165,2025-07-26T06:38:39.167,2943,303.0,335,41.0,135,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T060001-20250726T120007_V02_2507213639-58959.fits
2507260711,1436,False,2025-07-26T07:11:03.171,189.211147938178,83033,B7.5,7.452522936546302e-07,B6,C1,B8,-6.260554303333799,-5.976139076986771,-6.124704290160285,,,2025-07-26T07:05:35.170,2025-07-26T07:29:31.173,1343,303.0,151,41.0,75,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T060001-20250726T120007_V02_2507213639-58959.fits
2507260754,1908,False,2025-07-26T07:54:19.176,189.211147938178,83035,B7.6,7.622842304044752e-07,B7,C1,C1,-6.145860059112316,-5.839823133331107,-5.999199196221712,,,2025-07-26T07:49:27.175,2025-07-26T08:21:15.179,2175,303.0,215,41.0,75,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T060001-20250726T120007_V02_2507213639-58959.fits
2507260906,1384,False,2025-07-26T09:06:23.184,189.211147938178,83037,B7.3,7.285115657396091e-07,C1,C3,C2,-5.930357844298061,-5.587655869136575,-5.765364456717318,,,2025-07-26T08:54:35.182,2025-07-26T09:17:39.185,5375,303.0,367,41.0,75,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T060001-20250726T120007_V02_2507213639-58959.fits
2507260944,1184,False,2025-07-26T09:44:27.188,189.211147938178,83040,B7.5,7.452779300365364e-07,B8,C2,C1,-6.07471570639882,-5.7560670605477435,-5.9217489834732815,,,2025-07-26T09:35:23.187,2025-07-26T09:55:07.189,2943,303.0,215,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T060001-20250726T120007_V02_2507213639-58959.fits
2507261055,724,False,2025-07-26T10:55:39.196,189.211147938178,83043,B8.3,8.306207064379123e-07,B7,C1,B10,-6.168077457820255,-5.866096821937891,-6.023444739879072,,,2025-07-26T10:50:43.195,2025-07-26T11:02:47.197,1983,303.0,167,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T060001-20250726T120007_V02_2507213639-58959.fits
2507261117,1036,False,2025-07-26T11:17:43.198,189.211147938178,83044,B7.9,7.943152695588651e-07,C3,C6,C4,-5.602087402415456,-5.210523902318707,-5.412663252367081,,,2025-07-26T11:14:35.198,2025-07-26T11:31:51.200,19455,303.0,1727,41.0,335,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T060001-20250726T120007_V02_2507213639-58959.fits
2507261155,1656,False,2025-07-26T11:55:31.203,189.211147938178,83046,B9.0,8.977041829894006e-07,B6,C1,B9,-6.20093450418641,-5.905064163277246,-6.059356933731828,,,2025-07-26T11:45:51.201,2025-07-26T12:13:27.205,1727,303.0,115,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T060001-20250726T120007_V02_2507213639-58959.fits
2507261255,2740,False,2025-07-26T12:55:55.209,189.211147938178,83047,C1.1,1.1316271866235184e-06,B5,B9,B7,-6.313134668909324,-6.039259946448389,-6.182554907678857,,,2025-07-26T12:35:27.207,2025-07-26T13:21:07.214,1087,303.0,135,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T120007-20250726T180009_V02_2507210542-58960.fits
2507261346,812,False,2025-07-26T13:46:55.215,189.211147938178,83049,B9.6,9.62341800914146e-07,B10,C2,C1,-6.00430147019779,-5.673683278061328,-5.84534997412956,,,2025-07-26T13:42:51.216,2025-07-26T13:56:23.216,3967,303.0,543,41.0,123,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T120007-20250726T180009_V02_2507210542-58960.fits
2507261428,144,False,2025-07-26T14:28:19.220,212.29654558129292,83051,C3.1,3.0919934488338185e-06,B6,C1,B8,-6.261446180032968,-5.977206164382471,-6.12568377220772,,,2025-07-26T14:27:23.219,2025-07-26T14:29:47.220,1343,303.0,135,41.0,57,49.0,607,607.0,303,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T120007-20250726T180009_V02_2507210542-58960.fits
2507261451,404,False,2025-07-26T14:51:43.222,212.29654558129292,83053,C1.2,1.2234121413712273e-06,B6,C1,B8,-6.261494202348566,-5.977263624129192,-6.12573651323888,,,2025-07-26T14:50:11.222,2025-07-26T14:56:55.223,1343,303.0,115,41.0,75,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T120007-20250726T180009_V02_2507210542-58960.fits
2507261839,3512,False,2025-07-26T18:39:43.248,191.68748186770495,83062,C1.0,1.0346683438910986e-06,B8,C2,C1,-6.075958836450743,-5.757525899734605,-5.923099968092674,,,2025-07-26T18:23:39.246,2025-07-26T19:22:11.252,2943,303.0,303,41.0,83,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T180009-20250727T000006_V02_2507217575-58961.fits
2507262019,2612,False,2025-07-26T20:19:47.259,191.68748186770495,83064,C1.3,1.2610589692485519e-06,B8,C2,C1,-6.0761932220301365,-5.7578009739236995,-5.923354697976918,,,2025-07-26T20:00:23.257,2025-07-26T20:43:55.261,2943,303.0,431,41.0,151,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T180009-20250727T000006_V02_2507217575-58961.fits
2507262137,1960,False,2025-07-26T21:37:43.267,191.68748186770495,83066,C1.4,1.4105223726801341e-06,B7,C1,B9,-6.18525374182942,-5.886450274620661,-6.04220960822504,,,2025-07-26T21:18:59.265,2025-07-26T21:51:39.269,1855,303.0,167,41.0,75,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250726T180009-20250727T000006_V02_2507217575-58961.fits
2507270257,1340,False,2025-07-27T02:57:43.303,191.86430983054686,83081,C1.2,1.1563028010641574e-06,B10,C2,C1,-6.006232784523573,-5.675936623760238,-5.8474423041419055,,,2025-07-27T02:55:47.303,2025-07-27T03:18:07.305,3967,303.0,735,41.0,303,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250727T000006-20250727T060003_V02_2507218640-58962.fits
